StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
4424;60200863;Meidling Hauptstraße;Wien;49000001;163.278.505;481.836.966
4425;60200743;Landstraße;Wien;49000001;163.849.025;482.068.886
4426;60201211;Schönbrunn;Wien;49000001;163.189.122;481.861.043
4427;60201198;Schwedenplatz;Wien;49000001;163.781.382;482.118.753
4428;60200520;Hietzing;Wien;49000001;163.048.177;481.875.717
4429;60201182;Schottenring;Wien;49000001;163.720.206;482.166.341
4430;60200161;Braunschweiggasse;Wien;49000001;162.958.525;481.894.342
4431;60201124;Roßauer Lände;Wien;49000001;163.676.189;482.223.560
4432;60201404;Unter St. Veit;Wien;49000001;162.862.405;481.911.051
4433;60200357;Friedensbrücke;Wien;49000001;163.640.256;482.278.619
4434;60200956;Ober St. Veit;Wien;49000001;162.760.806;481.922.788
4435;60200491;Heiligenstadt;Wien;49000001;163.661.097;482.488.446
4436;60200560;Hütteldorf;Wien;49000001;162.607.643;481.970.334
4437;60200820;Längenfeldgasse;Wien;49000001;163.350.280;481.848.286
4438;60200820;Längenfeldgasse;Wien;49000001;163.349.292;481.848.825
4439;60201062;Spittelau;Wien;49000001;163.585.998;482.348.631
4440;60201062;Spittelau;Wien;49000001;163.585.100;482.348.571
4603;60200950;Nußdorfer Straße;Wien;49000001;163.523.475;482.313.327
4604;60201510;Währinger Straße - Volksoper;Wien;49000001;163.494.909;482.256.776
4605;60200874;Michelbeuern - AKH;Wien;49000001;163.442.896;482.213.146
4606;60200027;Alser Straße;Wien;49000001;163.417.564;482.168.376
4607;60200615;Josefstädter Straße;Wien;49000001;163.391.423;482.116.897
4608;60201372;Thaliastraße;Wien;49000001;163.378.757;482.076.788
4609;60200188;Burggasse - Stadthalle;Wien;49000001;163.371.480;482.032.844
4610;60201468;Westbahnhof;Wien;49000001;163.391.064;481.969.257
4611;60200436;Gumpendorfer Straße;Wien;49000001;163.375.343;481.908.296
4612;60200820;Längenfeldgasse;Wien;49000001;163.348.663;481.849.185
4613;60200937;Niederhofstraße;Wien;49000001;163.311.293;481.808.156
4614;60201015;Bahnhof Meidling;Wien;49000001;163.313.539;481.735.135
4615;60201015;Bahnhof Meidling;Wien;49000001;163.314.347;481.735.255
4616;60200937;Niederhofstraße;Wien;49000001;163.311.832;481.808.156
4617;60200820;Längenfeldgasse;Wien;49000001;163.351.178;481.847.867
4618;60200436;Gumpendorfer Straße;Wien;49000001;163.375.972;481.908.296
4619;60201468;Westbahnhof;Wien;49000001;163.391.962;481.969.436
4620;60200188;Burggasse - Stadthalle;Wien;49000001;163.372.738;482.032.904
4621;60201372;Thaliastraße;Wien;49000001;163.379.475;482.076.609
4622;60200615;Josefstädter Straße;Wien;49000001;163.392.501;482.116.897
4623;60200027;Alser Straße;Wien;49000001;163.419.001;482.168.017
4624;60200874;Michelbeuern - AKH;Wien;49000001;163.443.435;482.212.847
4625;60201510;Währinger Straße - Volksoper;Wien;49000001;163.495.627;482.256.656
4626;60200950;Nußdorfer Straße;Wien;49000001;163.523.745;482.312.788
4627;60201062;Spittelau;Wien;49000001;163.580.967;482.355.691
4629;60201394;Tscherttegasse;Wien;49000001;163.274.822;481.647.664
4630;60200048;Am Schöpfwerk;Wien;49000001;163.244.279;481.610.574
4631;60201499;Alterlaa;Wien;49000001;163.168.102;481.507.200
4632;60200285;Erlaaer Straße;Wien;49000001;163.164.958;481.422.987
4633;60201007;Perfektastraße;Wien;49000001;163.132.528;481.366.817
4634;60201235;Siebenhirten;Wien;49000001;163.096.955;481.301.348
4635;60201235;Siebenhirten;Wien;49000001;163.098.123;481.301.168
4636;60201007;Perfektastraße;Wien;49000001;163.133.157;481.366.637
4637;60200285;Erlaaer Straße;Wien;49000001;163.165.946;481.422.867
4638;60201499;Alterlaa;Wien;49000001;163.169.359;481.507.140
4639;60200048;Am Schöpfwerk;Wien;49000001;163.245.087;481.610.335
4640;60201394;Tscherttegasse;Wien;49000001;163.275.900;481.647.185
4641;60201667;Jägerstraße;Wien;49000001;163.686.969;482.351.862
4642;60200500;Dresdner Straße;Wien;49000001;163.800.875;482.372.145
4643;60201705;Handelskai;Wien;49000001;163.857.020;482.418.274
4644;60201668;Neue Donau;Wien;49000001;163.948.199;482.463.979
4645;60200334;Floridsdorf;Wien;49000001;164.005.152;482.561.897
4646;60200334;Floridsdorf;Wien;49000001;164.004.074;482.562.196
